WKT,ID,Year
"POINT (585925.520545801 4513198.32329331)",468,2016
"POINT (585925.520545801 4513198.32329331)",468,2017
"POINT (585925.520545801 4513198.32329331)",468,2018
"POINT (585863.900772633 4512995.01250719)",469,2013
"POINT (585863.900772633 4512995.01250719)",469,2014
"POINT (585863.900772633 4512995.01250719)",469,2015
"POINT (585863.900772633 4512995.01250719)",469,2016
"POINT (585863.900772633 4512995.01250719)",469,2017
"POINT (585863.900772633 4512995.01250719)",469,2018
"POINT (584424.020352369 4510759.44205135)",470,2013
"POINT (584424.020352369 4510759.44205135)",470,2014
"POINT (584424.020352369 4510759.44205135)",470,2015
"POINT (584424.020352369 4510759.44205135)",470,2016
"POINT (584424.020352369 4510759.44205135)",470,2017
"POINT (584424.020352369 4510759.44205135)",470,2018
"POINT (588099.780755067 4507406.60933653)",471,2013
"POINT (588099.780755067 4507406.60933653)",471,2014
"POINT (588099.780755067 4507406.60933653)",471,2015
"POINT (588099.780755067 4507406.60933653)",471,2016
"POINT (588099.780755067 4507406.60933653)",471,2017
"POINT (588099.780755067 4507406.60933653)",471,2018
"POINT (585948.598755394 4511027.73811059)",472,2013
"POINT (585948.598755394 4511027.73811059)",472,2014
"POINT (585948.598755394 4511027.73811059)",472,2015
"POINT (585948.598755394 4511027.73811059)",472,2016
"POINT (585948.598755394 4511027.73811059)",472,2017
"POINT (585948.598755394 4511027.73811059)",472,2018
"POINT (585137.641902267 4508285.9724996)",473,2013
"POINT (585137.641902267 4508285.9724996)",473,2014
"POINT (585137.641902267 4508285.9724996)",473,2015
"POINT (585137.641902267 4508285.9724996)",473,2016
"POINT (585137.641902267 4508285.9724996)",473,2017
"POINT (585137.641902267 4508285.9724996)",473,2018
"POINT (585537.088485683 4510962.53620083)",474,2013
"POINT (585537.088485683 4510962.53620083)",474,2014
"POINT (585537.088485683 4510962.53620083)",474,2015
"POINT (585537.088485683 4510962.53620083)",474,2016
"POINT (585537.088485683 4510962.53620083)",474,2017
"POINT (585537.088485683 4510962.53620083)",474,2018
"POINT (585486.066445528 4509860.06230497)",475,2013
"POINT (585486.066445528 4509860.06230497)",475,2014
"POINT (585486.066445528 4509860.06230497)",475,2015
"POINT (585486.066445528 4509860.06230497)",475,2016
"POINT (586144.014190663 4510833.61341441)",476,2013
"POINT (586144.014190663 4510833.61341441)",476,2014
"POINT (586144.014190663 4510833.61341441)",476,2015
"POINT (586144.014190663 4510833.61341441)",476,2016
"POINT (586144.014190663 4510833.61341441)",476,2017
"POINT (586144.014190663 4510833.61341441)",476,2018
"POINT (585252.953516298 4512206.90223798)",477,2013
"POINT (585252.953516298 4512206.90223798)",477,2014
"POINT (585252.953516298 4512206.90223798)",477,2015
"POINT (585252.953516298 4512206.90223798)",477,2016
"POINT (585252.953516298 4512206.90223798)",477,2017
"POINT (585252.953516298 4512206.90223798)",477,2018
"POINT (584503.838981067 4512630.80169)",478,2013
"POINT (584503.838981067 4512630.80169)",478,2014
"POINT (584503.838981067 4512630.80169)",478,2015
"POINT (584503.838981067 4512630.80169)",478,2016
"POINT (584503.838981067 4512630.80169)",478,2017
"POINT (584503.838981067 4512630.80169)",478,2018
"POINT (585144.386552194 4512626.09851461)",479,2013
"POINT (585144.386552194 4512626.09851461)",479,2014
"POINT (585144.386552194 4512626.09851461)",479,2015
"POINT (585144.386552194 4512626.09851461)",479,2016
"POINT (585144.386552194 4512626.09851461)",479,2017
"POINT (585144.386552194 4512626.09851461)",479,2018
"POINT (585189.917317144 4513348.73144923)",480,2013
"POINT (585189.917317144 4513348.73144923)",480,2014
"POINT (585189.917317144 4513348.73144923)",480,2015
"POINT (585189.917317144 4513348.73144923)",480,2016
"POINT (585189.917317144 4513348.73144923)",480,2017
"POINT (585189.917317144 4513348.73144923)",480,2018
"POINT (587621.800123429 4507371.6853523)",481,2013
"POINT (587621.800123429 4507371.6853523)",481,2014
"POINT (587621.800123429 4507371.6853523)",481,2015
"POINT (587621.800123429 4507371.6853523)",481,2016
"POINT (587621.800123429 4507371.6853523)",481,2017
"POINT (587621.800123429 4507371.6853523)",481,2018
"POINT (584490.204148885 4510305.23812463)",482,2013
"POINT (584490.204148885 4510305.23812463)",482,2014
"POINT (584490.204148885 4510305.23812463)",482,2015
"POINT (584490.204148885 4510305.23812463)",482,2016
"POINT (584490.204148885 4510305.23812463)",482,2017
"POINT (584490.204148885 4510305.23812463)",482,2018
"POINT (585378.964920561 4509524.64831295)",483,2013
"POINT (585378.964920561 4509524.64831295)",483,2014
"POINT (585378.964920561 4509524.64831295)",483,2015
"POINT (585378.964920561 4509524.64831295)",483,2016
"POINT (585378.964920561 4509524.64831295)",483,2017
"POINT (585378.964920561 4509524.64831295)",483,2018
"POINT (586088.91224266 4512060.8128149)",484,2013
"POINT (586088.91224266 4512060.8128149)",484,2014
"POINT (586088.91224266 4512060.8128149)",484,2015
"POINT (586088.91224266 4512060.8128149)",484,2016
"POINT (586088.91224266 4512060.8128149)",484,2017
"POINT (586088.91224266 4512060.8128149)",484,2018
"POINT (585820.889204017 4511544.50816187)",485,2013
"POINT (585820.889204017 4511544.50816187)",485,2014
"POINT (585820.889204017 4511544.50816187)",485,2015
"POINT (585820.889204017 4511544.50816187)",485,2016
"POINT (585820.889204017 4511544.50816187)",485,2017
"POINT (585820.889204017 4511544.50816187)",485,2018
"POINT (585390.007709327 4511075.5477585)",486,2013
"POINT (585390.007709327 4511075.5477585)",486,2014
"POINT (585390.007709327 4511075.5477585)",486,2015
"POINT (585390.007709327 4511075.5477585)",486,2016
"POINT (585390.007709327 4511075.5477585)",486,2017
"POINT (585390.007709327 4511075.5477585)",486,2018
"POINT (586489.120285413 4509638.53204464)",487,2013
"POINT (586489.120285413 4509638.53204464)",487,2014
"POINT (586489.120285413 4509638.53204464)",487,2015
"POINT (586489.120285413 4509638.53204464)",487,2016
"POINT (586489.120285413 4509638.53204464)",487,2017
"POINT (586489.120285413 4509638.53204464)",487,2018
"POINT (584940.896599464 4512209.17482666)",488,2013
"POINT (584940.896599464 4512209.17482666)",488,2014
"POINT (584940.896599464 4512209.17482666)",488,2015
"POINT (584940.896599464 4512209.17482666)",488,2016
"POINT (584940.896599464 4512209.17482666)",488,2017
"POINT (584269.04875969 4511558.1997797)",489,2013
"POINT (584269.04875969 4511558.1997797)",489,2014
"POINT (584269.04875969 4511558.1997797)",489,2015
"POINT (584929.264676736 4511664.23039027)",490,2013
"POINT (584929.264676736 4511664.23039027)",490,2014
"POINT (584929.264676736 4511664.23039027)",490,2015
"POINT (584929.264676736 4511664.23039027)",490,2016
"POINT (584929.264676736 4511664.23039027)",490,2017
"POINT (584929.264676736 4511664.23039027)",490,2018
"POINT (585610.750008933 4510496.65499866)",491,2013
"POINT (585610.750008933 4510496.65499866)",491,2014
"POINT (585610.750008933 4510496.65499866)",491,2015
"POINT (585610.750008933 4510496.65499866)",491,2016
"POINT (585610.750008933 4510496.65499866)",491,2017
"POINT (585610.750008933 4510496.65499866)",491,2018
"POINT (585184.510441616 4511517.16460712)",492,2013
"POINT (585184.510441616 4511517.16460712)",492,2014
"POINT (585184.510441616 4511517.16460712)",492,2015
"POINT (585184.510441616 4511517.16460712)",492,2016
"POINT (585184.510441616 4511517.16460712)",492,2017
"POINT (585184.510441616 4511517.16460712)",492,2018
"POINT (585853.012005287 4512257.64432502)",493,2013
"POINT (585853.012005287 4512257.64432502)",493,2014
"POINT (585853.012005287 4512257.64432502)",493,2015
"POINT (585853.012005287 4512257.64432502)",493,2016
"POINT (585853.012005287 4512257.64432502)",493,2018
"POINT (584655.886538384 4511194.50516736)",494,2013
"POINT (584655.886538384 4511194.50516736)",494,2014
"POINT (584655.886538384 4511194.50516736)",494,2015
"POINT (584655.886538384 4511194.50516736)",494,2016
"POINT (584655.886538384 4511194.50516736)",494,2017
"POINT (584655.886538384 4511194.50516736)",494,2018
"POINT (584992.879430922 4512902.61293621)",495,2013
"POINT (584992.879430922 4512902.61293621)",495,2014
"POINT (584992.879430922 4512902.61293621)",495,2015
"POINT (584992.879430922 4512902.61293621)",495,2016
"POINT (584992.879430922 4512902.61293621)",495,2017
"POINT (584992.879430922 4512902.61293621)",495,2018
"POINT (585077.8432726 4510079.52962736)",496,2013
"POINT (585077.8432726 4510079.52962736)",496,2014
"POINT (585077.8432726 4510079.52962736)",496,2015
"POINT (585077.8432726 4510079.52962736)",496,2016
"POINT (585077.8432726 4510079.52962736)",496,2017
"POINT (585077.8432726 4510079.52962736)",496,2018
"POINT (585272.040354385 4510058.22229525)",497,2013
"POINT (585272.040354385 4510058.22229525)",497,2014
"POINT (585272.040354385 4510058.22229525)",497,2015
"POINT (585272.040354385 4510058.22229525)",497,2016
"POINT (585272.040354385 4510058.22229525)",497,2017
"POINT (585272.040354385 4510058.22229525)",497,2018
"POINT (585426.942119441 4511336.62194171)",498,2013
"POINT (585426.942119441 4511336.62194171)",498,2014
"POINT (585426.942119441 4511336.62194171)",498,2015
"POINT (585426.942119441 4511336.62194171)",498,2016
"POINT (585426.942119441 4511336.62194171)",498,2017
"POINT (585426.942119441 4511336.62194171)",498,2018
"POINT (585920.9296017 4513630.10890565)",499,2013
"POINT (585920.9296017 4513630.10890565)",499,2014
"POINT (585920.9296017 4513630.10890565)",499,2015
"POINT (585920.9296017 4513630.10890565)",499,2016
"POINT (585920.9296017 4513630.10890565)",499,2017
"POINT (585920.9296017 4513630.10890565)",499,2018
"POINT (585807.942936681 4512866.43055721)",500,2013
"POINT (585807.942936681 4512866.43055721)",500,2014
"POINT (585807.942936681 4512866.43055721)",500,2015
"POINT (585807.942936681 4512866.43055721)",500,2016
"POINT (585807.942936681 4512866.43055721)",500,2017
"POINT (585807.942936681 4512866.43055721)",500,2018
"POINT (586856.951039365 4510872.56179673)",501,2013
"POINT (586856.951039365 4510872.56179673)",501,2014
"POINT (586856.951039365 4510872.56179673)",501,2015
"POINT (586856.951039365 4510872.56179673)",501,2016
"POINT (586856.951039365 4510872.56179673)",501,2017
"POINT (586856.951039365 4510872.56179673)",501,2018
"POINT (586040.012300114 4507531.9321469)",502,2013
"POINT (586040.012300114 4507531.9321469)",502,2014
"POINT (586040.012300114 4507531.9321469)",502,2015
"POINT (586040.012300114 4507531.9321469)",502,2016
"POINT (586040.012300114 4507531.9321469)",502,2017
"POINT (586040.012300114 4507531.9321469)",502,2018
"POINT (585487.752397434 4510196.64647935)",503,2013
"POINT (585487.752397434 4510196.64647935)",503,2014
"POINT (585487.752397434 4510196.64647935)",503,2015
"POINT (585487.752397434 4510196.64647935)",503,2016
"POINT (585487.752397434 4510196.64647935)",503,2017
"POINT (585487.752397434 4510196.64647935)",503,2018
"POINT (585990.687997017 4509530.14295891)",504,2013
"POINT (585990.687997017 4509530.14295891)",504,2014
"POINT (585990.687997017 4509530.14295891)",504,2015
"POINT (585990.687997017 4509530.14295891)",504,2016
"POINT (585990.687997017 4509530.14295891)",504,2017
"POINT (585990.687997017 4509530.14295891)",504,2018
"POINT (585392.597190091 4511387.75023212)",505,2013
"POINT (585392.597190091 4511387.75023212)",505,2014
"POINT (585392.597190091 4511387.75023212)",505,2015
"POINT (585392.597190091 4511387.75023212)",505,2016
"POINT (585392.597190091 4511387.75023212)",505,2017
"POINT (585392.597190091 4511387.75023212)",505,2018
"POINT (586143.722489439 4510298.8019545)",507,2013
"POINT (586143.722489439 4510298.8019545)",507,2014
"POINT (586143.722489439 4510298.8019545)",507,2015
"POINT (586143.722489439 4510298.8019545)",507,2016
"POINT (586143.722489439 4510298.8019545)",507,2017
"POINT (586143.722489439 4510298.8019545)",507,2018
"POINT (584682.864464002 4512978.43889984)",508,2013
"POINT (584682.864464002 4512978.43889984)",508,2014
"POINT (584682.864464002 4512978.43889984)",508,2015
"POINT (584682.864464002 4512978.43889984)",508,2016
"POINT (584682.864464002 4512978.43889984)",508,2017
"POINT (584682.864464002 4512978.43889984)",508,2018
"POINT (584258.401939187 4510984.47943282)",509,2013
"POINT (584258.401939187 4510984.47943282)",509,2014
"POINT (584258.401939187 4510984.47943282)",509,2015
"POINT (584258.401939187 4510984.47943282)",509,2016
"POINT (584258.401939187 4510984.47943282)",509,2017
"POINT (584258.401939187 4510984.47943282)",509,2018
"POINT (586058.308940721 4512688.528849)",510,2013
"POINT (586058.308940721 4512688.528849)",510,2014
"POINT (586058.308940721 4512688.528849)",510,2015
"POINT (586058.308940721 4512688.528849)",510,2016
"POINT (586326.316987449 4509219.66469272)",511,2013
"POINT (586326.316987449 4509219.66469272)",511,2014
"POINT (586326.316987449 4509219.66469272)",511,2015
"POINT (586326.316987449 4509219.66469272)",511,2016
"POINT (586326.316987449 4509219.66469272)",511,2017
"POINT (584554.733203789 4511495.82308759)",512,2013
"POINT (584554.733203789 4511495.82308759)",512,2014
"POINT (584554.733203789 4511495.82308759)",512,2015
"POINT (585354.890073343 4513523.52522821)",513,2013
"POINT (585354.890073343 4513523.52522821)",513,2014
"POINT (585354.890073343 4513523.52522821)",513,2015
"POINT (585354.890073343 4513523.52522821)",513,2016
"POINT (585354.890073343 4513523.52522821)",513,2017
"POINT (585354.890073343 4513523.52522821)",513,2018
"POINT (584171.017252155 4512690.74495085)",514,2013
"POINT (584171.017252155 4512690.74495085)",514,2014
"POINT (584171.017252155 4512690.74495085)",514,2015
"POINT (584171.017252155 4512690.74495085)",514,2016
"POINT (584171.017252155 4512690.74495085)",514,2017
"POINT (584171.017252155 4512690.74495085)",514,2018
"POINT (584860.620907766 4512611.94497288)",515,2013
"POINT (584860.620907766 4512611.94497288)",515,2014
"POINT (584860.620907766 4512611.94497288)",515,2015
"POINT (584860.620907766 4512611.94497288)",515,2016
"POINT (584860.620907766 4512611.94497288)",515,2017
"POINT (584860.620907766 4512611.94497288)",515,2018
"POINT (587131.082155595 4511747.26568325)",516,2013
"POINT (587131.082155595 4511747.26568325)",516,2014
"POINT (587131.082155595 4511747.26568325)",516,2015
"POINT (587131.082155595 4511747.26568325)",516,2016
"POINT (587131.082155595 4511747.26568325)",516,2017
"POINT (587131.082155595 4511747.26568325)",516,2018
"POINT (586281.948284375 4511683.19100986)",517,2013
"POINT (586123.194184301 4511743.5163534)",517,2014
"POINT (586281.948284375 4511683.19100986)",517,2015
"POINT (586281.948284375 4511683.19100986)",517,2016
"POINT (586281.948284375 4511683.19100986)",517,2017
"POINT (586281.948284375 4511683.19100986)",517,2018
"POINT (586664.043115278 4511268.28876808)",518,2013
"POINT (586664.043115278 4511268.28876808)",518,2014
"POINT (586664.043115278 4511268.28876808)",518,2015
"POINT (586664.043115278 4511268.28876808)",518,2016
"POINT (586664.043115278 4511268.28876808)",518,2017
"POINT (586664.043115278 4511268.28876808)",518,2018
"POINT (586298.792087013 4511715.80573518)",519,2013
"POINT (586242.036755339 4511775.42999577)",519,2014
"POINT (586298.792087013 4511715.80573518)",519,2015
"POINT (586298.792087013 4511715.80573518)",519,2016
"POINT (586298.792087013 4511715.80573518)",519,2017
"POINT (586298.792087013 4511715.80573518)",519,2018
"POINT (586391.431149399 4512610.57454789)",520,2013
"POINT (586391.431149399 4512610.57454789)",520,2014
"POINT (586391.431149399 4512610.57454789)",520,2015
"POINT (586391.431149399 4512610.57454789)",520,2016
"POINT (586391.431149399 4512610.57454789)",520,2017
"POINT (586391.431149399 4512610.57454789)",520,2018
"POINT (584887.116043907 4511598.94931367)",521,2013
"POINT (584856.670855864 4511541.16245561)",521,2014
"POINT (584887.115661624 4511598.94945184)",521,2015
"POINT (586767.008775576 4512306.87240321)",522,2013
"POINT (586767.008775576 4512306.87240321)",522,2014
"POINT (586767.008775576 4512306.87240321)",522,2015
"POINT (586767.008775576 4512306.87240321)",522,2016
"POINT (586767.008775576 4512306.87240321)",522,2017
"POINT (586767.008775576 4512306.87240321)",522,2018
"POINT (585140.76720406 4512012.48136919)",523,2013
"POINT (585140.76720406 4512012.48136919)",523,2014
"POINT (585140.76720406 4512012.48136919)",523,2015
"POINT (585140.76720406 4512012.48136919)",523,2016
"POINT (585140.76720406 4512012.48136919)",523,2017
"POINT (585140.76720406 4512012.48136919)",523,2018
"POINT (585833.212251702 4512087.88048648)",524,2013
"POINT (585833.212251702 4512087.88048648)",524,2014
"POINT (585833.212251702 4512087.88048648)",524,2015
"POINT (585833.212251702 4512087.88048648)",524,2016
"POINT (585833.212251702 4512087.88048648)",524,2017
